label,evaluation
0,给男朋友买的 穿了几次就起毛了 质量差死了， 真心亏了我钱 还被男朋友说了一顿
1,班尼路/Baleno夏男装 纯棉圆领短袖t恤男 小清新韩版潮流纯色体恤 00A纯黑 XXXL。物流人员配送有点慢。衣服穿着舒服这款衣服已第二次购买。棉的
1,T恤不错，跟同事一人买了几件。
0,质量太差 太薄 与图不符 物流也太慢
1,货物很快就收到了 快递的确很快.并且服务员也很热心.拿到裤子以后迫不及待就试了一下 很不错的一条裤子 很满意 下次也还会再来的
1,包装精美，很上档次。做工精致，质量一流。颜色鲜艳零色差，尺寸大小刚刚好，版型很正，很显腰身，布料柔软舒适，很是喜欢。大爱!!!下次还会在来的
1,这个裤子相当不错，物美价廉，我给对象买的，他朋友都说好看，以后要买裤子还会来你家买的。非常喜欢。
1,大小合适，质量非常不错、穿上很舒服……一次开心的网购
1,很舒服，纯棉的，贴身穿很不错的选择，大家可以试试，很实惠！
0,不满，我就想给差
0,怎么做的？腰都行，怎么裤腿紧的一塌糊涂？
1,大小合适，无色差，朋友都说好看，摸着面料也舒服，好。
1,这款男士牛仔裤非常的不错，质量非常的好。用这个价格买到这样的衣服，真的是货真价实。下次还会继续去买。
1,性价比款式都不错?，挺喜欢一下买了三条
1,质量不错，很喜欢了。谢谢掌柜。
1,卖家态度非常好！发货速度很快，周围的同事都说不错，大小合适，穿着比较舒适
1,商品很好，做工挺不错的，查询是正品，尺码发的也正确，很好的商家！    还未穿，过后追评    物流服务态度差，送到后一声不吭的，即没电话也没短信的！还得自己查询订单信息才知道商品有到！
1,裤子看起来很时尚，很休闲，毕竟是牛仔裤难免掉色不过加盐洗会好的点，总体来说不错
1,裤子质量很好，上身效果不错，价格也不高，下次还是来这买！
1,裤子不错，蛮合身的！舍友说这个质量还可以，宝贝和卖家描述的一致，不比一般的名牌差，推荐大家购买！
0,等了一个星期，根本就没发货，坑啊！
1,做工精细，大小合适，穿起来很舒服
1,衣服质量特别好，穿起来特别舒服，而且物流也很快
1,看起来不错，做工精细，穿上挺舒服的
1,穿了，美女同事都说帅，帅到没朋友！
1,号码偏小，裤子偏瘦，小脚裤，有弹力，内里的绒质量很好。35号的裤长只有105，腰围88，供大家参考。
1,衣服收到了，质量和做工都非常满意，大小合适，卖家态度及服务都很周到，还会再次光顾的。衣服很合身，款式很帅气大方，质量不错做工精细，面料也很好，非常满意。
1,衣服收到了，质量不错，比想象中的还满意
1,多次购买这款打底衫，质量好，价格实惠。
1,料子穿起来也很舒服，老公很满意
1,质量不错， 穿上很舒服， 大小合适，
1,这裤子不错，质量也可以，而且还不掉色，摸起来也舒服，总体来说我个人还是比较喜欢的，喜欢这款宝贝的你值得拥有。
0,还可以，就是快递慢的要屎，我差一点点就把他遗忘了，给予差评
1,怎么说能，这个裤子，我认为还不错，外观也好看，很好看，我表示很喜欢
1,裤子有型而且很舒服，真的舒服，
0,特意穿了2个月后才来评价，在京东最屎的一次购物体验，没有之一！不是双十一更不是双十二，下单后3天多才发货，一个多礼拜才收到，买了两条裤子，下单都是30码的，发了一条30的一条31的过来，关键是31的竟然比30的还小，我也是醉了，你们的裤子的号都是随便写的吗？一条裤子的扣子烂了半个，还有一个裤子上的线头比头发还多！这样的点居然还能在京东上存活，京东离完蛋也不远了！
1,裤子收到了喔，哥哥穿起来很有型，面料特别舒服，质量很好滴，物流也超级快
1,卖家服务好，东西质量也很棒，很喜欢，下次有需要的话还回来这里...
1,裤子质量非常好 这价钱值了 在外面肯定买不到这么实惠滴 喜欢 显瘦洋气
1,质量真的不错，穿着也舒服，下次还会再光顾的
1,非常好，质量很好，版型很好，老公很喜欢
1,宝贝不错，客服也很热情，赞一个
1,衣服很舒服，穿上很修身版型也很好，很显身材，而且质量还不错，以后需要还会再来的
1,宝贝质量不错，穿上很舒服，老公很喜欢
1,特别好的裤子，穿上特别舒服，以后还会买的呦，希望大家也可以去买那么好的裤子，因为这个裤子真的很好，好东西是要给大家一起分享的。
1,对这次购物非常满意。裤子质量非常好，男朋友很满意。物流服务，和客服态度也都很好，在京东上购物有安全保障，放心！！想买的朋友别犹豫了，不会让你后悔的！
0,很难受，不一样
1,"东西还不错嘛，比想象中的要好很多，看着男朋友穿着都想要跟他买情侣款，质量不错，洗了不掉色，关键穿上很有feel,稀饭的宝宝可以为男票选购一件喔。"
0,没收到商品，一个月了，差劲。
1,裤子是帮男神买的，宝贝质量很好
1,面料不错，摸起来很舒服。版型不错，不过我老公穿着有点长。先找裁缝剪了一块。
1,大小合适，颜色漂亮，款式新颖，做工精细，非常满意
1,物流挺快的 裤子不错质量很好穿起来也舒服
1,质量很好，下水了，不褪色，有弹性，搭配衬衫好看。
1,薄款，有些弹力，穿在身上很舒服，买了2条，和原来的一条一直换着穿，再也不用选裤子烦心了。
1,面料不错，样式不错，大小合适，以后还会再光顾的，好评
1,其他的都还可以，就是裤子太长了点要一米八的穿才行，无奈谁叫我没有一米八大个呢！快递送货很快，总体来说还是不错的
1,买了两件 黑白色都有 白色打底 黑色睡衣 棉的穿上很舒服 价格实惠
1,总体来说还是不错的，物有所值
1,质量不错 面料挺好的 很划算
1,裤子很好看，买给朋友的，他很喜欢的。下次有机会还会再来。
1,质量是我想要的，男票穿着正好！下次有机会还来
1,裤子面料非常好，手感也好，颜色也正，非常值得入手，物流小哥送件也快……五星，五星，五星……
1,裤子质量很好，也很合身，性价比比较高，值得购买!
1,裤子喜欢，穿着合身好看，买第二条了
1,宝贝不错，与描述完全符合，下次还会再来买，好评五星
1,面料很柔软，穿上很舒服的，质量不错是正品，老板发货很快的，没有色差，好评。
0,不是太坑，，，
1,衣服质量不错，颜色很正，料子很好，样式好看，很满意。
1,很好看 哎嘛男票穿着超好看 果然瘦子穿什么都很好看的呢 质量也不赖特地穿了那么久才来评价^_^ 五星好评
1,布料舒服，还原来可以，比以前买的好
1,外观与网上描述一改，手感好，大小尺寸合适，物流快
1,质量很好的，第一次买班尼路，货真价实，卖家服务也超棒，不过我有一个疑惑，办理换货需要没收赠品吗？
1,牛仔裤的质量超级好！给我哥买的，他也超级喜欢！他穿着也很好看！！
1,裤子到了快递很快 感觉还不错吧 过来给个好评
1,大小适合，面料不错，款式和图案都很喜欢，加绒款的保暖性好，价格也很实惠。
1,给老爸买来上班用，修身型，有点小肚子看起来很明显
1,给男票买的裤子回来试穿挺合适的，有男神风范，咋看都觉得合适咋看都顺眼，裤子摸起来质量也挺好的，值得大家购买
1,衣服很棒 物超所值 很满意的一次购物
1,第3次卖了，很好，物超所值，下次再来
1,宝贝收到了，挺满意的，质量什么的没的说。洗了不掉色，裤型也挺好的，不管怎么样自己喜欢就行啦，下次还会来这家，好评好评。
1,质量很好，做工精细穿起来很舒服合适，质量也很好，全五分好评！！
1,质量很不错，对得起这个价钱，我自己挺喜欢的，以后会常来光顾
1,质量不错 款收好看 下次有需要再来
1,衣服不错，挺厚实，还有点防雨的感觉
0,我定的什么样的送来的又是什么样的，你们都是瞎子吗，去年搞这样一次就算了，今年又这样搞，你们京东就是这么吭人的是吧…
1,质量超好，而且价格非常实惠，重点是老公穿着很舒服，很稀饭
1,速度快的没话说，东西也不错，挺理想的
1,设计不合理，肩刚好合适，长度就太长了，能有xl的长度了。
1,裤子版型不错哦，穿上很时尚，而且裤子质量也特别好，弹性挺大的
1,面料不错的，穿着挺舒服的，挺满意的
1,家居休闲，穿着舒服，纯棉材质，号型准确，关注店铺。
1,裤子很不错，质量很好，没得说，价钱与商品质量成正比！
0,物流真的是超级慢！用了5天才到我的手上！拿到手以后裤子的布料就像抹布一样的！真糙！我算是长记性了！
1,第二条懒得评了，不过真不错的，
1,宝贝终于收到了，开始被物流公司发错了，物流公司耐心的给找到了，宝贝很合适，大小也好
1,质量不错的牛仔裤，尺寸也非常准。相信品牌
0,东风太差洗一次给麻袋样不喜欢
1,白色比较容易脏，布料可以，比较舒适
1,好裤子，料子好，尺码正，有小小的弹力，穿着舒服，推荐购买。
0,不要买。不要买。。不要买。。不要买。很假假的很。。。
1,款式挺新的，大小也合身，穿着还行，快递不错，尺码很准，价格也合理，还是蛮满意的。
1,已经买了很多次了，很多朋友让我给他带
1,这样的价能买到这质量非常不错。
1,质量不错，下次还会光顾！！！！！
1,非常棒，裤子版型很正，款式也潮，宽松的，挺适合我的，好评！下次还会再来的
0,买三件送纯棉内裤一条，是假的最好别买
1,质量非常好，穿着大小合适，老爸很喜欢
1,真的喜欢，款式也好，质量也好，是一条很不错的裤子，客服态度挺好，会给你说你合适的尺码，也比较准，物流也很快，推荐大家来买
1,物流很给力，质量很好，宝贝我收到，款式不错的。
1,宝贝收到了，包装仔细，打开包装没有异味，质量也不错，透气好，给老爸买的，穿着挺舒服的，以后有需要还会再来！
1,l码的对于1米78的我来说偏长，屁股都遮住了。
1,宝贝很好，质量很不错 ，下次还会在来的
1,裤子很好，面料很柔软有弹性，无色差。第一次买小了，173高132斤换了31码的，刚刚好。建议比较有肉的买大点，这裤子比较修身，大腿太多肉会不好看。
1,物流挺快的，裤子穿着还可以！！！
1,裤子挺不错的 质量很好 大小合适 穿上也很舒服
1,三件都收到了，质量相当不错，一如既往地好
1,宝贝不错，很好穿，快递很给力，快递小哥态度很好。赞
1,买过多次，裤子质量不错！还会再次光临！而且申通快递，到货很快！
1,裤子质量不错，穿着也挺舒服，下次还会再来的
1,裤子很好，质量也很棒哦，没有色差，跟图片颜色一样，快递很快，早就到了，前几天忙忘记来评价了，很不错，好评！！
1,裤子很好。质量不错，价钱也便宜，和实体店里的一样，穿着很舒服，男友挺喜欢的。下次还会光临，店家也很好，总之很满意。给好评！
1,裤子做工质量很不错 已经是第二次购买 依旧还是很好 样式、大小、尺码都很合适 无色差 物美价廉 还会继续支持。
1,不错的裤子，很漂亮，质量也不错！
1,裤子的款型很好看，面料摸起来不错，穿起来很舒适
1,裤子质量不错。穿起来挺舒适的，对这次购物挺满意的。
0,给一个星都多了，东西不行
0,物流太慢，裤子买回来太大了，跟客服说一下也不理我，这服务也太差了，再也不到到这就买东西，裤子也只能扔掉
1,裤子质量特别好，而且穿着挺舒服，已经是第二次买了，店家态度也挺不错。
1,好评，裤子质量很好，没有色差，也不会气球，快递也很给力，下次还会光顾，最卖家生意兴隆
1,质量不错 款式喜欢，价格也实惠
0,商品太次，尺码不对！32的尺码小了4公分！穿不了。
1,好评、已经穿了几天了，是正品。质量不错，穿上挺好看的。这个价格非常值。以后还来买。
1,很合身，穿起来也很舒服，有一点滑。
1,商品不错，质量很好，款式简单大方
1,话说是小脚，看到是直筒，真失望，穿着太难看了，
1,裤子很好，摸着质量挺好的很舒服，喜欢。颜色看起来也挺好，应该能搭很多休闲的衣服了。而且物流超快的，前天下单第二天就到了，可怕。
1,衣服质量特好 穿着很有型 弹力适中 非常满意的一次购物
1,白T恤，舒服最重要。码数很准我很喜欢
1,不错的裤子！穿着真好，讲真的商家很是良心！赞赞赞
1,这个价格决定衣服的质量，不多说了！
1,裤子收到了质量非常的好很喜欢送朋友的他也很喜欢
1,衣服质量不错，手感舒服，颜色也漂亮，老公穿上很合适，还洋气，这个价格真的是白菜，会常来的！
1,比实体店便宜，网上购物而且物美价廉，上身效果非常棒祝店家生意兴隆，以后会经常光顾
0,裤子是不是假冒伪劣产品呢，洗了一次就像得了白化病，似得！没法穿了 ，*，买的一次性裤子
1,东西不错，貌似号要稍微大点，是棉的，物流也快，应该是年后第一波吧
1,衣服款型合身，材质柔软全棉的哦，穿起来很舒服，关键是衣领好象不会变形。
1,真心的不错哎，裤子版型很好，也很有档次。下次还来
1,质量还不错，准备打底穿的，其实有点小贵了
1,宝贝很好，我很满意，下次买裤子，还回来本店买的
1,不错，挺好看的，穿着也舒服，就是裤子腿有点胖
1,裤子穿起来很舒服，而且质量特别好，洗后不掉色，良心卖家，很热情，不厌其烦的解决我的疑问。一直买这个牌子的裤子。推荐
1,质量好，穿起来舒服，只是领太高，冬天用来打底，见到领口
1,衣服不错，穿起来挺合适的，挺舒服的！下次继续光临！货真价实
1,裤子很合适。穿起来很好看。而且质量真的不错。这个价钱算是赚到了。喜欢的赶紧下手吧。
1,大小合适，颜色也很正，可以可以！
1,不错不错！！！！喜欢！！！！！?啦啦啦
1,"穿着很合身,质量很好,做工不错,大小合适,穿上很舒服,没有色差，面料柔软舒适，好评"
1,质量不错 大小刚刚好 面料很舒服
0,差，特别差，非常差，衣服质量不好，衣服又大，发货速度又慢，什么都差
1,裤子质量不错，给朋友买的，值得推荐，快递也特别的给力，小伙伴们可以放心购买呦！
1,这条裤子会使你腿看起来更加修长、整个人都比较活跃、年轻，裤子是给男票买的，他超级喜欢
1,速度跟态度都挺好但是你告诉我穿几天就全是毛毛是什么鬼
0,不怎么样，起毛
1,裤子还行就是腰围不高穿着还行停好颜色不如图片好看还行吧
1,很好的裤子哦！很不错的！物流也挺快的，店家服务很好哦！喜欢的就买吧，很值得哦！
0,我也无语了，买32的裤子收到货，打开一看，感觉自己会变魔术一样，32的裤子变成33了，伤心伤心，让我都不敢网上买东西了，
1,衣服不错，没买两天就降价不爽
1,买了5条换着穿，还不错，谢谢客服小怡
1,性价比高。手感好。质量不错。和描述的一样。
1,裤子很好，很精致，版型也是特别的好看呢，一点色差都没有色差，裤子不褪色，穿着很时尚很显瘦也很修身，下次还会再来。
1,老牌子了，很熟悉啊，终于等到了。
1,试过了，一般般，还好价格不贵
0,一股塑料味，面料差，两个插包还不一样大。
1,面料舒适度：衣服的质量很好，穿上很舒服，很修身，特有范，卖家的服务态度好，物流快，下次还会再来的。
1,这条裤子男朋友很喜欢的说，玩也觉得特别好哦！不亏是京东，实物好，没商量，店铺已收藏哦！下次还会来的哦！
0,服务质量不行，改个码子快递都不行，什么都不行要客服好，什么？
1,好像跟其他L比起来小了点，不过穿起来还是舒服的。
1,不错，料子张驰很好，穿着也舒服
1,很不错的裤子，很好，觉得满意，买来送人的，他说很喜欢，好开心，下次还来
1,不错 不错 物超所值 一次愉快的购物
0,一共买了两条牛仔裤，一条单的，一条绒的，结果发了两条单的，因为年末来回寄麻烦，协商补我买的时候差价30，我确认收货。而客服告知好评给35差价，我按事实情况描述，该退多少就多少。目前还未退任何钱，后续我会追加评论，希望京东监督好这样的无良商家！
1,给我男朋友买的，身高180，穿上去显腿长，超好看~而且面料不错，值得推荐，好评好评啦！下次会再光临哒~
1,衣服不错，颜色正，大小刚好，面料很舒服，做工不错
1,又一次愉快的购物！衣服很好！配送员服务态度好。
1,布料柔软 版型很正 根据评论数选的裤子没让人失望 好评！
1,非常和合身，喜欢，质量也不错，物流闪电快以后还会来你家的。
1,质量不错，大小合适，穿着舒服
1,大促下单满好的，比实体店划算，虽说是库存，还行，要求不高。
0,差，极差，极其差。看到货就有一种直接扔掉的感觉。所以直接扔掉了。可惜不能给负分。从知道什么叫购物以来，买到的最差的一件货，没有之一！
1,款式不错，布料也很好，穿起来很舒服。
1,裤子质量超好，版型也很正，专门洗过之后来评价的，还不掉色。尺码大小正好，很合身。没想到超级物美价廉，以后还会来这家买裤子的。
1,宝贝质量超级棒哦，值得购买，卖家态度非常好，物流也不错，很愉快的一次购物，还会继续光临本店哦，希望生意越来越兴隆！！！
1,裤子很有弹性，质量不错哈，物流也很快呢，下次会再次购买的～～
1,宝贝到了，物流很快呢，裤子很合适，质量很好，洗了也不褪色，穿起来感觉很不错
1,裤子不错，买给我哥的，穿得挺帅气的，这价钱还算可以，质量也不错，下次再买别的款式
1,特别舒服，修身，穿起来不紧绷，弹性十足。客服妹子很耐心，我不知道自己穿什么码数，告诉她身高体重，就能帮我选到合身的裤子，好评。
1,衣服很不错大小合适，手感很好值得购买，穿着很贴身也很暖和做工精细，跟店里买200多的差不多颜色也很正，喜欢的朋友可以放心购买购买
1,很热情很好的卖家。我和我的同事们都很喜欢呢。下次还会再来哦
0,垃圾 早知道这样白送都不要
0,太薄了，质量可想而知吧，便宜没好货。
0,针脚粗，做工马虎
0,建议大家不要买 因为掉色，并且衣服洗了就掉色～
1,质量不错，样式很好，很实惠！
1,还可以，东西还可以。买了用了就知道了，不需要解释太多
1,衣服的质量很好，一直想要买一条这样的裤子，终于找到了，开心了ヽ(○^?^)??。大家可以放心购买了。客服，物流，态度都很好。。。
1,裤子不错，性价比挺好的。布料摸起来不错，很舒服。
1,裤子已经收到了，质量和以前一样，无论是手感还是穿上的效果都是特别棒，大爱这家宝贝，喜欢的不要再犹豫了，赶快下手吧！
0,不好，就是不好，调色
1,裤子其实不错 合身 店家服务态度也很好 五星好评
1,裤子的质量不错，物流很快，很满意，有需要会再来?
1,帅的不要不要的，男朋友超喜欢。直说我眼光高呢！穿上很修身，显瘦显高挑，超帅。决定再在他家店里再入手两条，送爸爸送弟弟，真是超爱。
0,哎，商家送来的裤子，颜色不对，也不修身，叫我怎么评。
1,"经典的弹力牛仔库,爆款肯定有他的理由,价位合适穿的很舒服"
1,东西不错，给个好评此次鼓励 商品很不错，
0,第一次在京东给差评！下单买两条裤子没送腰带，裤子太长，裤子颜色和图片不一样！
1,穿上很舒服，面料不错，蛮好的
1,版型很好看，送人特别合适，码数也是可以的，物流也很快就到了，性比价特别高，以后长期供应的一家店咯。哈哈
1,真的很好看，快递员很有礼貌，赞
1,宝贝收到，质量不错，做工精细
0,这家店直接就是黑店，，大家千万堤防啊！
0,不好快递也慢还是旧的还有个洞
1,给朋友买的，很喜欢，质量不错，穿上很舒服
1,超薄，夏天穿正合适，汗多的显透明慎买白色
1,挺舒服的，就是不知道我怎么瘦的这么快，原本二尺九的腰买了三条二尺七的，不到一个月拿尺一量又二尺六了，白买了，还得重买，老板多打点折吧?
1,衣服很薄，穿在身上不会闷热，凉快
1,穿上身大小正好，无色差，质量好，做工也挺细，总体是挺好的。满意
1,弹性很好，质量也不错，就是价格贵了点。
0,送货速度慢 客服态度不好，差评差评
1,商家态度很好，第一次码子大了，换货的速度很快！给力！
1,大小合适，颜色好看，款式漂亮，面料不错，穿上很舒服
1,质量不错，穿着舒服，款式不错。
1,质量特别好，快递很迅速，非常满意，推介大家购买。
1,裤子收到了，质量不错，面料摸起来很舒服
1,已经买了好几件了 夏天百搭白T 很好穿 价钱便宜 质量也可以
1,很棒的一次购物，服务态度好，主要是宝贝很满意，下次还会光顾的
1,衣服质量很不错，穿起来很帅气。客服态度可好了，还有快递也挺快的，还是再次光临的！好评，必须的！
1,衣服还不错，纯棉的，版型也还可以，价格在这里，挺薄的！刚到拿手快递就一个袋子感觉跟纸差不多！
1,收到牛仔裤打开包裹的时候，我当场就哭了。那精湛工艺以及售后的感人的服务都深深的打动了我。无论是那质量和版型都是让我倍感喜爱。
1,服务态度很好，裤子收到了，是给男朋友买的，他很喜欢，款式不错，没想到布料也很好，很惊喜哟！好评。
1,裤子已经收到咯！这物流也忒快了吧??。。。还送了小礼物~\\(???)/~啦啦啦！最重要的是物美价廉，没有色差，裤子已经洗了也没有掉色，尺寸也刚刚好，真是一次愉快的购物*^o^*
1,物流很给力，质量很好，宝贝我收到，很喜欢挺合适，款式不错的。
0,卖家很不服责任 19号买的裤子 22号才发货
1,裤子收到，大小合适。面料不错。卖家服务态度很好，我很满意。
0,差评，没良心的老板，给我一天旧裤子，扣眼都剪开了的
1,衣服质量很好很舒服，在这里我想要说的是衣服的质量决定品质的追求，所以只家店的衣服质量一直很好?希望下次还在这家店买
1,颜色很正，穿上微小了一些，不过一衣服质量真的很好。面料人不错，做工精细，这个价钱绝对划算，以后需要还会再来
0,裤子一般，，刚买就降价，现在又恢复
1,收到裤子了，布料很好，，大小合适，，质量也棒棒哒，和图片描述一样，很满意的一次购物，，
1,一直在这家买不错，质量好，颜值高，有弹性
1,裤子买给男友的，他看到挺喜欢的，还说我有眼光。哈哈，暗暗开心了好久，衣衣质量很好，性价比高。版型款式都很青春。
1,衣服不错，但洗多了，领口就变大了
1,衣服质量很好，穿着舒服，面料不错，物流很快，商家服务好。
1,裤子很不错，买给男朋友穿的，他很喜欢，会回购。
1,听同事介绍来的，都说质量不错，下次还来你家
1,质量还真不错，出乎我的想象，挺好的
0,我特么服了！！！这是换的货还给我发错！！不管买家买什么款式你们发货都是看心情发是吧？？！！或者是员工上岗不考核智商也不考核视力是吧？？！！前几天收到的是深蓝绣花，退了换货，自己付快递费，今天再来个深蓝经典！！发错一次了还继续错，咋滴了，你们和物流有业务？还是物流是你家亲戚？通过不断发错货让买家换货给物流快递增加业务？！！别告诉我说配货员这些天眼有病带病上岗所以看不清！你们老板很不关心员工身体健康！！应该关心下配货员，要求老板给员工每年体个检，眼神都差劲成这样了这是带病上岗啊，老板给你发奖状？眼瞎还带病上岗给你颁证书？再这样下去真就瞎了。。。
1,物流很快!面料很舒服!没有色差的!很不错!
1,裤子挺好看的，质量也不错，价格公道，总体来说挺好。
1,不错，挺好的，面料挺柔软，穿着挺舒服，
1,裤子收到了不错，质量挺好的款式好看穿上挺洋气。穿上很舒服。满意
1,穿着舒服，面料很柔软，真的不错
1,"裤子不错,面料好,大小合适,穿上很舒服."
1,裤子很好，面料也很舒服，样式很新潮。
1,质量不错 大小很合适 穿上很舒服
1,裤子质量不错，挺好的，穿着很帅气，还不贵
1,颜色差别不大，弹性好。不怎么褪色的。
0,面料是化纤的，很不舒服
1,修身型的，不错，大小合适，卖家很给力
1,做工都很好，大小合适，穿上很舒服，真是物超所值
1,第一次买，纯色的，感觉还挺不错
1,宝贝收到了，非常满意裤子的质量非常好穿起来也特别舒服颜色和图上的一样没有色差卖家客服的态度十分好版型非常喜欢不错的一次购物，开心开心
1,呀，感觉有点短。。穿起来还是蛮舒服的
1,店家，给，好评拿去。诶！不用...真不用....快起来，你这是干什么，男儿膝下有黄金啊。诶好吧，我也不勉强你了，哎。。你干嘛，别拉我裤链，哎，，你干什么，店家，哎不行，太脏，你听我说，啊，，，这个好评。。。啊。停下来，这个好评不算什么，，嗯嗯。。啊～真的不用。。这样。。的。。快住口。。啊。这个买家秀好多人看着呢。。啊。。天啊。9要来了。。哎，店家，何必呢，你又干什么，快吐出来。
1,大品牌就是不一样，质量非常棒！
0,服务，信用太差了！购买给我把码字发错了，发错了还让我自己出邮费，说是邮费给我退回来的没有退，第二次给我把裤子款式发错了！这是什么东西啊！邮寄时还把我的电话写错了
1,不错，码数标准，有弹力，修身
1,衣服不错，挺喜欢的，下次再来光临
1,裤子收到了哦 宝贝很好 质量超级好～客服服务态度棒棒的 物流也很快 很满意的一次购物……非常喜欢
1,裤子很合身，穿着很舒服。热天穿这条裤子很舒服，而且好洗。感觉真的挺好的，强烈推荐大家购买哟。
1,这次购物非常满意，物流很快，服务上门，态度很好，物品很不错，客服也非常好，描述物品与实物相符。
1,价格实惠，但质量真心不好，穿不了个把月就烂了
1,宝贝收到了，质量很好，穿着很舒服，是我想要的那种。价格也很便宜，五条裤子，这个夏天够穿了。店家也很客气。果断好评
0,垃圾跟地摊上*不多没有图片上的感觉，发货速度还超慢
1,很不错啊 一分钱一分货 这个价钱买到这样的裤子还是很划算的 喜欢样式和版型 下次还会再来的
1,衣服非常好 上身非常帅气！ 衣服回来赶紧给老公试了一下 都舍不得脱了呢 而且面料相当不错 打算再买件加厚的
1,好评啦，还会回购哒，链接已分享啦，
1,质量不错，手感和面料都很好，穿着舒服。
1,版型不错，裤子也很合身，没色差。很喜欢。值得购买。赞！
1,支持花花公子，支持京东，小哥服务没的说，下一次惠顾。
1,宝贝真的很不错哦，老公穿上刚好帅帅的……以后买裤子就选你家了。
1,颜色很好没有色差 穿起来舒服是正品哦 裤子很修身适合大家购买下次还来购买 而且价格合理
1,衣服收到了，质量不错，穿上大小合适，很舒服，满意
1,裤子质量非常好，码大小刚刚好，快递很快。裤子洗了不缩水不掉色。好看 喜欢
1,很好看，穿上很舒服，质感不错
1,买大了一号 不过可以穿 很喜欢
1,裤子收到了质量很好，细节上也是很不错的，很满意的一次购物！老公说很好！快递很给力！
1,物流很快，服务很周到，裤子很软，穿起来很舒服，不变形，不褪色，值得购买
1,颜色很好看 ，款式也不错，不会掉色，感觉这个价位非常值！！！
1,这款裤子的版型很好，客服也很有耐心，已经洗过一次了，一点也不褪色，以后还来这家店买
1,真的不错，老公就喜欢这个品牌，说是质量又好，体重202都能穿，，说码数又够大，一直信赖它。满分好评。
1,面料不错 穿上很舒服 大小正合适 老公很喜欢
0,还行，一般般吧！
1,物流很快，客服的服务态度也很好，质量也不赖，很满意，下次还来买
1,货刚到，送货速度非常快，很满意。
1,腰围尺寸合适，不是很修身，颜色不是我想象中的蓝有点墨蓝的样子，不是纯棉加莱卡的。还过得过去吧
1,衣服买大小了问客服怎么处理，客服第一时间告诉流程，寄回衣服后，客服立即发货物流相当给力比第一次快多了，衣服也挺好，物流给力我很满意。
1,裤子质量非常好 特别满意的一次购物 卖家服务超好
1,活动一下就买了4件。穿着还行，就是水洗唛有点ying。
1,裤子质量很好，面料不错，款式漂亮，颜色好看，穿起来很舒服。
1,衣衣收到，很满意款式和颜色跟图片一样哦，上身效果也蛮不错的
1,衣服质量不错，客服推荐的号合适，哥哥穿上很帅！
1,这是一次很棒的购物，裤子穿起来很舒服，而且价格便宜，质量摸起来也很好，真是棒棒的
1,裤子不错 朋友们都很赞卖家态度棒棒的 下次还来
1,质量好的没话说，颜色也很正，关键是这价格也太便宜了，跟我在商场买的差不多，老公很喜欢，下次再来
1,裤子不错！值得推荐！！卖家也很好的，服务很周到！
0,想买的注意了！没一丁点弹力，与店家宣传的不符，属虚假宣传，客服还态度又差，要不是懒得找快递早就寄回去早退了
1,裤子质量很好。和客服卖家描述的一模一样。超值超喜欢，穿上也很舒服，喜欢的朋友们赶紧动手吧
1,质量很不错，码数偏小，要买大两个码才合适。换货速度也快。
0,订单都填错了
1,裤子大小正合适，弹性也很好，卖家服务态度也很好呢。好评！！！
1,服务态度够好衣服质量真心不错值得购买！是老顾客了，又一次满意的网购。衣服料子好，穿起来很有型。
1,第二次在这购买了质量不错，水洗不会掉色，价钱也合理，买一条裤子能穿好久，好评，下次还来你家?祝卖力生意兴隆
1,穿上很舒服，特别合身，物美价廉，非常喜欢。
1,大牌，质量非常棒，款式好看，面料不错，五星评价。
1,裤子收到了，大小刚好，颜色也正，上身效果挺不错的，做工方面非常精细，很满意哦！
1,很喜欢，很好，很适合，好东西，介绍给大家，。。好，好，好
1,裤子不错，质量也可以，五星好评！
1,看起来不错，做工精细，穿上挺舒服的，显得大气。
1,快递特别快，客服态度很好而且回复速度很快，裤子质量很好，穿上不仅很舒适，而且也特别修身！很赞！好评！
0,我拍的是宝蓝色的薄款。而你发的是黑色厚款。这叫我大热天的且不要热死的节奏。而且办事效率太低下的很。我本想退货的，想一想还是算了。给你个差评，你们不会怪我吧。
1,质量好裤子形状穿着也很修身，我老公一直买这家店的商品！值得购买。
0,我让你寄的是申通快递你寄的是顺丰快递你说你会给我解释 可到现在都收货了 你的解释呢 真差劲
1,第二次购买，质量品质还是一如既往的好，卖家发货快，服务态好，物流也给力。赞赞赞赞赞赞！????
1,面料舒服。快递也很好。很满意。
1,衣服很好哦，穿上很酷，物流也很快，超级喜欢，一次很满意的购物。喜欢的亲可以下单了哦，还在犹豫什么呢。好评。
1,裤子品质优良，老公试穿很合身，舒服。
1,老朋友。我又来你店光顾了，久了没来，生意看来还真不错哦。努力哦！
1,完美。穿起来很舒服。超级实惠。
1,裤子质量超级棒，穿起来也蛮有型的，颜色也很正，喜欢的朋友可以入手！哈哈！
1,物品质量，颜色，款式均与描述相符合，非常满意，品质就是力量，下次还选择南极人！
1,质量很好没有色差 大小合适 价格优惠
1,比较薄，适合10-20度的气候。做工很好，是品牌的感觉。属于修身型。
1,尺码很正啊，我很喜欢，做工精细，材质非常好，穿起来很舒服，满意的购物！
1,质量很好，做工精细，尺码很正，很合适，是正品。老公很喜欢。
